"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BIOS","296","Directed Instruction","2453","Biological Sciences","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nelson, Karin Noel","12"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","197","31","7","3","0","0","0","0","0","0","0","0","0","0","0","1","Bassett, Andrea Louise","239"
"BIOS","435","Plant Evolution","2453","Biological Sciences","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Igic, Boris","10"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","1","0","0","0","0","0","19","7","0","Warpeha, Katherine Mary","27"
"BLST","110","Intro Af Am Lit, 1760-1910","2363","Black Studies","10","3","9","0","1","0","0","0","0","0","0","0","0","0","0","1","Jun, Helen Heran","24"
"BLST","247","Afr Amer Hist to 1877","2363","Black Studies","0","7","4","5","0","0","0","0","0","0","0","0","0","0","0","2","Blair, Cynthia M","18"
"BME","310","Biosystems Analysis","2437","Biomedical Eng - Engineering","6","16","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Royston, Thomas J.","27"
"ACTG","210","Intro Financial Accounting","2656","Accounting","23","19","15","4","1","0","0","0","0","0","0","0","0","0","0","1","Lord Pearson, Eva Marie","63"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","44","52","32","14","8","0","0","0","0","0","0","0","0","0","0","5","Jastrzebski, Ronald J","155"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","83","24","10","2","4","0","0","0","0","0","0","0","0","0","0","2","Patel, Neel Vasudev","125"
"ACTG","446","Federal Income Tax II","2656","Accounting","28","35","15","1","0","0","0","0","0","0","0","0","0","0","0","1","Hwang, Jay","80"
"AH","180","Intro to Museum & Exhibition","2910","Art History","14","11","5","2","0","0","0","0","0","0","0","0","0","0","0","2","Espinoza-Leon, Mariela","34"
"AH","263","Latin Amer Colonial Art","2910","Art History","20","8","0","0","1","0","0","0","1","0","0","0","0","0","0","2","Ortega, Emmanuel","32"
"AHS","375","Ethics, Law in Health","2797","Applied Health Sciences Admin","74","22","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Swirsky, Eric S","100"
"ANAT","441","Gross Human Anatomy","2387","Anatomy and Cell Biology","26","17","6","1","2","0","0","0","0","0","0","0","0","0","0","1","Savakova, Denitsa","53"
"ANTH","226","North American Archaeology","2841","Anthropology","13","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","LaMotta, Vincent","21"
"ANTH","237","Human Skeleton","2841","Anthropology","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Sloan R","10"
"ARCH","200","Architecture and Society","2911","School of Architecture","9","16","18","4","1","0","0","0","0","0","0","0","0","0","0","8","Brown, David P","56"
"ARCH","359","Architectural Technology 1","2911","School of Architecture","16","61","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Torres, Antonio","85"
"ART","112","Introduction to Drawing","2583","Art","16","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Sanders, Luke Anthony","20"
"ART","130","Intro to Painting + Color","2583","Art","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Alvares, Jovita","20"
"ART","190","SOC PRAC: PRISONS AND POLICING","2583","Art","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Reynolds, Laurie Jo","19"
"ASP","085","Boosting Academic Success","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","Baniasad, Bahar","11"
"ASP","096","Independent Study","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","57","1","1","Ramirez, Elizabeth","59"
"BA","289","Business Internship Prog I","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Bieliauskas, Rita Maria","19"
"BA","290","Business Ethics","2785","Business Administration Admini","22","10","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Leahy, Edward","35"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","Griffin, Dionna","47"
"BA","420","Professional Presence","2785","Business Administration Admini","42","8","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Anderson, Stephanie Leigh","54"
"BA","420","Professional Presence","2785","Business Administration Admini","30","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Soriano, Diana Ethel","36"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","5","9","3","3","0","0","0","0","0","0","0","0","0","0","0","0","Caffrey, Michael S","20"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","6","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Czart, Margaret B","16"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","25","11","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Lui, Dick Ray","39"
"BIOS","310","Genetics Laboratory","2453","Biological Sciences","69","55","20","10","1","0","0","0","1","0","0","0","0","0","0","3","Chong, Jer Pin","159"
"BIOS","343","Animal Physiological Systems","2453","Biological Sciences","104","50","32","8","8","0","0","0","1","0","0","0","0","0","0","4","Daemicke Hansen, Alexandra Kristin","207"
"CHE","205","Computational Methods in ChE","2709","Chemical Engrg","4","4","7","2","0","0","0","0","0","0","0","0","0","0","0","4","Chaplin, Brian P","21"
"CHEM","115","Comprehensive General Chem","2458","Chemistry","17","16","26","3","0","0","0","0","2","0","0","0","0","0","0","2","Hatfield, Rita","66"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","5","4","4","2","1","0","0","0","0","0","0","0","0","0","0","0","Duong, Ngoc Tan Xuan","16"
"CHEM","342","Physical Chemistry I","2458","Chemistry","12","19","18","13","6","0","0","0","1","0","0","0","0","0","0","4","Snee, Preston T.","73"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","11","12","4","5","2","0","0","0","0","0","0","0","0","0","0","0","Lorieau, Justin L","34"
"CHEM","344","Physical Chem/Biochemists II","2458","Chemistry","11","15","13","0","0","0","0","0","0","0","0","0","0","0","0","0","Papadantonakis, George A","39"
"CHEM","532","Adv Organic Chemistry I","2458","Chemistry","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Driver, Tom G","17"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Mankad, Neal","10"
"CHSC","485","Communicatn Mass Media & PH","2245","Community Health Sciences","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Floyd, Brenikki R","23"
"CHSC","494","Racism and Public Health","2245","Community Health Sciences","18","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","Murray, Linda Rae","23"
"CI","594","Special Topics in Curr & Instr","2783","Curriculum and Instruction","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","11"
"CL","202","Ancient Greece","2316","History","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Papakonstantinou, Zinon","18"
"CL","208","Classical Mythology","2349","Classics & Mediterran Studies","14","15","2","6","1","0","0","0","1","0","0","0","0","0","0","1","Kim, Young Richard","40"
"CLER","604","Surgery","2271","Surgery","0","0","0","0","0","0","0","34","0","0","2","0","0","0","0","0","Thomas, Dorian E","36"
"CLER","618","Pediatrics","2821","Pediatrics","0","0","0","0","0","0","0","21","1","0","0","0","0","0","0","0","McLauchlan, Heather M.","22"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","18","1","0","1","0","0","0","0","0","Aiyer, Meenakshy","20"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","17","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","DeWald, Ronald","36"
"CLJ","375","Introduction to Poverty Law","2909","Criminology, Law, and Justice","14","13","0","0","1","0","0","0","1","0","0","0","0","0","0","4","Kurwa, Rahim A","33"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","17","21","7","6","0","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","52"
"CME","407","Soil And Site Improvement","2737","Civil, Matls & Env Engineering","3","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","12"
"CME","494","Intro to AI for Civil Engineer","2737","Civil, Matls & Env Engineering","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abokifa, Ahmed","21"
"COMM","103","Intro to Media","2493","Communication","12","42","38","9","6","0","0","0","0","0","0","0","0","0","0","21","Lind, Rebecca Ann","128"
"COMM","301","Communication Research","2493","Communication","21","10","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Wellman, Mariah Lynn","34"
"CS","211","Programming Practicum","2699","Computer Science","90","63","30","11","12","0","0","0","0","0","0","0","0","0","0","23","Reckinger, Scott J","229"
"CS","294","Special Topics in CS","2699","Computer Science","11","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Diaz Herrera, Diana","18"
"CS","301","Languages and Automata","2699","Computer Science","27","41","25","0","2","0","0","0","0","0","0","0","0","0","0","3","Ibrahim, Omar","98"
"CS","362","Computer Design","2699","Computer Science","118","61","23","8","7","0","0","0","4","0","0","0","0","0","0","3","Troy, Patrick A","224"
"CS","377","Ethical Issues in Computing","2699","Computer Science","110","11","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Clayville, Kristel","123"
"BHIS","530","Topics in Hlth Informatics","2318","Biomed & Health Info Sciences","39","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hughes, Ashley","49"
"BIOS","120","Populations & Communities","2453","Biological Sciences","316","67","33","3","12","0","0","0","0","0","0","0","0","0","0","14","Molumby, Alan J","445"
"BIOS","184","The Basics of Neuroscience","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Park, Thomas J","19"
"BIOS","325","Human Embryology","2453","Biological Sciences","122","46","10","2","7","0","0","0","1","0","0","0","0","0","0","4","Bassett, Andrea Louise","192"
"BIOS","452","Biochemistry I","2458","Chemistry","21","20","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Miller, Lawrence","49"
"BLST","246","Black Lives in Hist Context","2363","Black Studies","10","4","1","0","2","0","0","0","0","0","0","0","0","0","0","2","Washington, Patrick C","19"
"BME","101","Intro Biomedical Engineering","2437","Biomedical Eng - Engineering","41","27","11","2","4","0","0","0","0","0","0","0","0","0","0","5","Felder, Anthony E","90"
"BME","480","Intro to Bioinformatics","2437","Biomedical Eng - Engineering","16","13","3","2","0","0","0","0","0","0","0","0","0","0","0","2","Lin, Meishan","36"
"BME","525","Phys & Cellular Biomech Forces","2437","Biomedical Eng - Engineering","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, James Chakman","33"
"CD","504","Theories of Urban Design","2727","Urban Planning and Policy","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yildiz, Sevin","10"
"CELE","606","Critical Care Medicine","2586","Medicine","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","Thomas, Dorian E","6"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","87","118","168","36","32","0","0","0","3","0","0","0","0","0","0","58","Schroeder, Lianne E","502"
"CHEM","122","Matter and Energy","2458","Chemistry","39","75","60","12","4","0","0","0","0","0","0","0","0","0","0","19","Clark, Ginevra","209"
"CHEM","124","Chemical Dynamics","2458","Chemistry","17","42","57","0","3","0","0","0","1","0","0","0","0","0","0","35","Tripa, Cornel Emil","155"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","14","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Shim, Esther Jaeyun","21"
"CHEM","530","Organic Chem Literature Seminr","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","Lee, Daesung","21"
"CI","404","Math in Urban Ed","2783","Curriculum and Instruction","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Nishimura, Marlynne K","24"
"CI","516","Research on Math Teachers","2783","Curriculum and Instruction","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Larnell, Gregory Vincent","11"
"CL","102","Classical Literature","2349","Classics & Mediterran Studies","14","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Ros, Karen E","29"
"CLJ","200","Law and Society","2909","Criminology, Law, and Justice","47","53","41","17","10","0","0","0","0","0","0","0","0","0","0","12","Matoesian, Greg","180"
"CLJ","311","Criminal Procedure","2909","Criminology, Law, and Justice","41","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Lippman, Matthew Ross","45"
"CLJ","394","THE CARCERAL CAMPUS","2909","Criminology, Law, and Justice","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gurusami, Susila","12"
"CLJ","422","Victimization","2909","Criminology, Law, and Justice","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Erez, Edna","11"
"CME","111","The Art of Structural Form","2737","Civil, Matls & Env Engineering","6","4","3","3","0","0","0","0","8","0","0","0","0","0","0","6","Foster, Craig","30"
"CME","425","Environ Remediation Engr","2737","Civil, Matls & Env Engineering","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","22"
"COMM","102","Intro Interpersonal Comm","2493","Communication","157","67","14","3","9","0","0","0","0","0","0","0","0","0","0","9","Page, Janis Teruggi","259"
"COMM","594","Revise, Rewrite, Repeat","2493","Communication","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Puig Abril, Eulalia","10"
"CS","111","Program Design I","2699","Computer Science","79","46","36","17","23","0","0","0","1","0","0","0","0","0","0","11","Hayes, David P","213"
"CELE","620","Doctoring in Clinical Skills","2857","Medical Education","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","Thomas, Dorian E","48"
"CHE","501","Advanced Thermodynamics","2709","Chemical Engrg","3","5","2","0","0","0","0","2","0","0","0","0","0","0","0","0","Kim, Sangil","12"
"CHE","520","Transport Phenomena","2709","Chemical Engrg","2","2","5","0","0","0","0","1","0","0","0","0","0","0","0","0","Wedgewood, Lewis E","10"
"CHEM","124","Chemical Dynamics","2458","Chemistry","69","102","77","3","4","0","0","0","0","0","0","0","0","0","0","24","Jursich, Gregory","279"
"CHEM","232","Structure and Function","2458","Chemistry","86","43","82","10","8","0","0","0","1","0","0","0","0","0","0","18","Mohr, Justin T","248"
"CHEM","232","Structure and Function","2458","Chemistry","81","38","86","17","16","0","0","0","1","0","0","0","0","0","0","28","Yermolina, Maria V","267"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","6","9","5","1","0","0","0","0","0","0","0","0","0","0","0","1","Jackson, Jas-Marie De Nae","22"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","3","5","7","3","1","0","0","0","0","0","0","0","0","0","0","0","Liyanage Perera, Erandi Hasanthika","19"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","8","10","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Sarkar, Oishik","22"
"CHIN","103","Intermediate Chinese I","2714","Linguistics","22","13","5","1","1","0","0","0","0","0","0","0","0","0","0","2","Meng, Duosi","44"
"CHSC","543","MCH Policy and Advocacy","2245","Community Health Sciences","16","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Hill, Janine Nicole","19"
"CI","401","Methods of Reading","2783","Curriculum and Instruction","19","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Weinberg, Max J","24"
